[23Dec2024 18:42:20.770] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[23Dec2024 18:42:20.773] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.5 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[23Dec2024 18:42:22.393] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[23Dec2024 18:42:22.398] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirector CoreMod initialized successfully!
[23Dec2024 18:42:22.404] [main/INFO] [mixin-transmog/]: Mixin Transmogrifier is definitely up to no good...
[23Dec2024 18:42:22.425] [main/INFO] [mixin-transmog/]: crimes against java were committed
[23Dec2024 18:42:22.442] [main/INFO] [mixin-transmog/]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[23Dec2024 18:42:22.479] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar%23299%23303!/ Service=ModLauncher Env=SERVER
[23Dec2024 18:42:22.497] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[23Dec2024 18:42:22.498] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/BOLUDOSSAFIO/servidor_minecraft
[23Dec2024 18:42:22.499] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods
[23Dec2024 18:42:22.499] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[23Dec2024 18:42:22.501] [main/INFO] [Mods Optimizer/]: Creating Mods Database Config File under /workspaces/BOLUDOSSAFIO/servidor_minecraft/config/mods_optimizer/config.toml
[23Dec2024 18:42:22.518] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/BOLUDOSSAFIO/servidor_minecraft/config/mods_optimizer/config.toml
[23Dec2024 18:42:22.567] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/BOLUDOSSAFIO/servidor_minecraft and mods dir /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods for target SERVER in 67 ms.
[23Dec2024 18:42:22.568] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[23Dec2024 18:42:22.570] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~200 mods in /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods with file extension .jar ...
[23Dec2024 18:42:22.591] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-19T09:53:08.535911937:
[23Dec2024 18:42:22.603] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for starterkit from UNKNOWN to DEFAULT
[23Dec2024 18:42:22.647] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for oculus from UNKNOWN to CLIENT
[23Dec2024 18:42:22.655] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@1473b8c0
[23Dec2024 18:42:22.656] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.656] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-27T11:02:52.188759466:
[23Dec2024 18:42:22.657] [main/ERROR] [Mods Optimizer/]: Json file fabric.mod.json not found in java.util.jar.JarFile@1473b8c0
[23Dec2024 18:42:22.657] [main/WARN] [Mods Optimizer/]: ⚠ Found no id tag inside the fabric.mod.json file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.658] [main/WARN] [Mods Optimizer/]: ⚠ Found no name tag inside the fabric.mod.json file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.658] [main/WARN] [Mods Optimizer/]: ⚠ Found no version tag inside the fabric.mod.json file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Connector-1.0.0-beta.46+1.20.1.jar!
[23Dec2024 18:42:22.659] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-27T11:02:52.188759466:
[23Dec2024 18:42:22.661] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for myserveriscompatible from DEFAULT to CLIENT
[23Dec2024 18:42:22.666] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for attributefix from CLIENT to DEFAULT
[23Dec2024 18:42:22.679] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/village-nullifier-1.0.0.jar, which is expected in some cases.
[23Dec2024 18:42:22.686] [main/ERROR] [Mods Optimizer/]: TOML file META-INF/mods.toml not found in java.util.jar.JarFile@659925f4
[23Dec2024 18:42:22.687] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml file for /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/kotlinforforge-4.11.0-all.jar!
[23Dec2024 18:42:22.689] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for catalogue from UNKNOWN to CLIENT
[23Dec2024 18:42:22.691] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-13T21:35:06.506903009Z:
[23Dec2024 18:42:22.710] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for entity_texture_features from UNKNOWN to CLIENT
[23Dec2024 18:42:22.731] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for betterfpsdist from DEFAULT to CLIENT
[23Dec2024 18:42:22.814] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-16T18:11:01.977303800Z:
[23Dec2024 18:42:22.818] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for entityculling from UNKNOWN to CLIENT
[23Dec2024 18:42:22.821] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/lithosphere 1.2 25.06.2024.jar, which is expected in some cases.
[23Dec2024 18:42:22.829] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothboot from DEFAULT to CLIENT
[23Dec2024 18:42:22.834] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.searchables[0] section of the mods.toml file /workspaces/BOLUDOSSAFIO/servidor_minecraft/mods/Searchables-forge-1.20.1-1.0.3.jar!
[23Dec2024 18:42:22.835] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for searchables from UNKNOWN to CLIENT
[23Dec2024 18:42:22.847] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for ambientsounds from DEFAULT to CLIENT
[23Dec2024 18:42:22.851] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for fancymenu from DEFAULT to CLIENT
[23Dec2024 18:42:22.856] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for smoothchunk from DEFAULT to SERVER
[23Dec2024 18:42:22.870] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for extrasounds from DEFAULT to CLIENT
[23Dec2024 18:42:22.875] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for dynamiccrosshair from DEFAULT to CLIENT
[23Dec2024 18:42:22.877] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 library mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 4 data pack mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 28 client mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 3 server mods in 198 mods.
[23Dec2024 18:42:22.878] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 service mods in 198 mods.
[23Dec2024 18:42:22.879] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 161 default mods in 198 mods.
[23Dec2024 18:42:22.879] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[23Dec2024 18:42:22.879] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[23Dec2024 18:42:44.592] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key multiblock.multiblock_crafter_min_x was corrected from null to its default, 3. 
[23Dec2024 18:42:44.592] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key multiblock.multiblock_crafter_min_y was corrected from null to its default, 3. 
[23Dec2024 18:42:44.593] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key multiblock.multiblock_crafter_min_z was corrected from null to its default, 3. 
[23Dec2024 18:42:44.593] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key multiblock.advanced_wireless_transmitter_range was corrected from null to its default, 1000. 
[23Dec2024 18:42:44.593] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key multiblock.advanced_wireless_transmitter_cost was corrected from null to its default, 100. 
[23Dec2024 18:42:44.593] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key multiblock.advanced_wireless_transmitter_range_booster_range was corrected from null to its default, 500. 
[23Dec2024 18:42:44.613] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/additions/common/entity/baby/BabyType
[23Dec2024 18:42:44.728] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/additions/common/AdditionsLang
[23Dec2024 18:42:44.791] [modloading-worker-0/INFO] [Collective/]: Loading Collective version 7.84.
[23Dec2024 18:42:44.929] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/architectury/networking/NetworkManager$Side
[23Dec2024 18:42:44.937] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting mekanism/tools/common/ToolsLang
[23Dec2024 18:42:44.949] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id architectury:sync_ids
[23Dec2024 18:42:44.954] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftblibrary:edit_nbt_response
[23Dec2024 18:42:44.963] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/ftb/mods/ftbteams/FTBTeamsAPIImpl
[23Dec2024 18:42:44.965] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/ftb/mods/ftbquests/FTBQuestsAPIImpl
[23Dec2024 18:42:44.988] [modloading-worker-0/WARN] [com.cupboard.Cupboard/]: Config cupboard.json not found, recreating default
[23Dec2024 18:42:44.989] [modloading-worker-0/INFO] [com.cupboard.Cupboard/]: Loaded config for: cupboard.json
[23Dec2024 18:42:44.991] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbteams:open_gui
[23Dec2024 18:42:45.000] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbteams:update_settings
[23Dec2024 18:42:45.041] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbteams:send_message
[23Dec2024 18:42:45.049] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbteams:create_party
[23Dec2024 18:42:45.060] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/ftb/mods/ftbteams/net/PlayerGUIOperationMessage$Operation
[23Dec2024 18:42:45.060] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbteams:player_gui_operation
[23Dec2024 18:42:45.071] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/ftb/mods/ftbquests/integration/RecipeModHelper$Components
[23Dec2024 18:42:45.145] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/ftb/mods/ftbquests/quest/task/ObservationTask$ObserveType
[23Dec2024 18:42:45.180] [modloading-worker-0/INFO] [KubeJS/]: Looking for KubeJS plugins...
[23Dec2024 18:42:45.184] [modloading-worker-0/INFO] [KubeJS/]: Found plugin source kubejs
[23Dec2024 18:42:45.198] [modloading-worker-0/WARN] [KubeJS/]: Plugin dev.latvian.mods.kubejs.forge.BuiltinKubeJSForgeClientPlugin does not load on server side, skipping
[23Dec2024 18:42:45.198] [modloading-worker-0/WARN] [KubeJS/]: Plugin dev.latvian.mods.kubejs.integration.forge.gamestages.GameStagesIntegration does not have required mod gamestages loaded, skipping
[23Dec2024 18:42:45.198] [modloading-worker-0/INFO] [KubeJS/]: Found plugin source ftbxmodcompat
[23Dec2024 18:42:45.210] [modloading-worker-0/WARN] [KubeJS/]: Plugin dev.ftb.mods.ftbxmodcompat.ftbchunks.kubejs.FTBChunksKubeJSPlugin does not have required mod ftbchunks loaded, skipping
[23Dec2024 18:42:45.211] [modloading-worker-0/WARN] [KubeJS/]: Plugin dev.ftb.mods.ftbxmodcompat.ftbfiltersystem.kubejs.FFSKubeJSPlugin does not have required mod ftbfiltersystem loaded, skipping
[23Dec2024 18:42:45.212] [modloading-worker-0/INFO] [KubeJS/]: Found plugin source entityjs
[23Dec2024 18:42:45.216] [modloading-worker-0/INFO] [KubeJS/]: Found plugin source lootjs
[23Dec2024 18:42:45.211] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:submit_task
[23Dec2024 18:42:45.219] [modloading-worker-0/INFO] [KubeJS/]: Done in 37.92 ms
[23Dec2024 18:42:45.221] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:claim_reward
[23Dec2024 18:42:45.222] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:get_emergency_items
[23Dec2024 18:42:45.223] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:claim_all_rewards
[23Dec2024 18:42:45.224] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:claim_choice_reward
[23Dec2024 18:42:45.231] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:toggle_pinned
[23Dec2024 18:42:45.238] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:toggle_chapter_pinned
[23Dec2024 18:42:45.239] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:toggle_editing_mode
[23Dec2024 18:42:45.241] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:force_save
[23Dec2024 18:42:45.252] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:set_custom_image
[23Dec2024 18:42:45.256] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:task_screen_config_resp
[23Dec2024 18:42:45.257] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:change_progress
[23Dec2024 18:42:45.258] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:create_object
[23Dec2024 18:42:45.259] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:create_task_at
[23Dec2024 18:42:45.259] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:delete_object
[23Dec2024 18:42:45.260] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:edit_object
[23Dec2024 18:42:45.261] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:move_chapter
[23Dec2024 18:42:45.262] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:move_quest
[23Dec2024 18:42:45.272] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:change_chapter_group
[23Dec2024 18:42:45.273] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:move_chapter_group
[23Dec2024 18:42:45.275] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:copy_quest
[23Dec2024 18:42:45.277] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:copy_chapter_image
[23Dec2024 18:42:45.282] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:sync_structures_request
[23Dec2024 18:42:45.283] [modloading-worker-0/INFO] [dev.architectury.networking.forge.NetworkManagerImpl/]: Registering C2S receiver with id ftbquests:request_team_data
[23Dec2024 18:42:45.285] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/ftb/mods/ftbquests/FTBQuestsEventHandler
[23Dec2024 18:42:45.353] [modloading-worker-0/INFO] [FTB XMod Compat/]: [FTB Quests] Enabled KubeJS integration
[23Dec2024 18:42:45.364] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/ftb/mods/ftblibrary/config/Tristate
[23Dec2024 18:42:45.398] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/ftb/mods/ftbxmodcompat/config/FTBXModConfig$StageSelector
[23Dec2024 18:42:45.400] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/ftb/mods/ftbxmodcompat/config/FTBXModConfig$PermSelector
[23Dec2024 18:42:45.420] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/eruannie_9/nomoportals/util/TeleportRestrictionMode
[23Dec2024 18:42:45.437] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/tacz/guns/client/renderer/crosshair/CrosshairType
[23Dec2024 18:42:45.505] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/latvian/mods/kubejs/util/LogType
[23Dec2024 18:42:45.513] [modloading-worker-0/INFO] [Rhino Script Remapper/]: Loading Rhino Minecraft remapper...
[23Dec2024 18:42:45.514] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/latvian/mods/rhino/mod/util/RhinoProperties
[23Dec2024 18:42:45.516] [modloading-worker-0/INFO] [dev.latvian.mods.rhino.mod.util.RhinoProperties/]: Rhino properties loaded.
[23Dec2024 18:42:45.518] [modloading-worker-0/INFO] [Rhino Script Remapper/]: Loading mappings for 1.20.1
[23Dec2024 18:42:45.609] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/mrcrayfish/framework/api/config/ConfigType
[23Dec2024 18:42:45.610] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/mrcrayfish/framework/api/Environment
[23Dec2024 18:42:45.657] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/mrcrayfish/framework/platform/services/IPlatformHelper$Platform
[23Dec2024 18:42:45.681] [modloading-worker-0/INFO] [ping-wheel/]: [Ping-Wheel] Init
[23Dec2024 18:42:45.686] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting nx/pingwheel/common/helper/ChannelMode
[23Dec2024 18:42:45.695] [modloading-worker-0/INFO] [Rhino Script Remapper/]: Done in 0.182 s
[23Dec2024 18:42:45.699] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting pepjebs/mapatlases/utils/ActivationLocation
[23Dec2024 18:42:45.701] [modloading-worker-0/INFO] [ping-wheel/]: [Ping-Wheel] Saved ServerConfig(defaultChannelMode=auto, msToRegenerate=1000, rateLimit=5)
[23Dec2024 18:42:45.710] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/AllTags$AllFluidTags
[23Dec2024 18:42:45.711] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/AllTags$AllEntityTags
[23Dec2024 18:42:45.712] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/AllTags$AllRecipeSerializerTags
[23Dec2024 18:42:45.714] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/latvian/mods/rhino/TopLevel$Builtins
[23Dec2024 18:42:45.715] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/latvian/mods/rhino/TopLevel$NativeErrors
[23Dec2024 18:42:45.717] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/latvian/mods/rhino/ScriptableObject$SlotAccess
[23Dec2024 18:42:45.721] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting pepjebs/mapatlases/config/MapAtlasesConfig$UpdateType
[23Dec2024 18:42:45.723] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/latvian/mods/rhino/MemberType
[23Dec2024 18:42:45.747] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/latvian/mods/rhino/ES6Generator$State
[23Dec2024 18:42:45.759] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/latvian/mods/rhino/NativeCollectionIterator$Type
[23Dec2024 18:42:45.779] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/decoration/palettes/AllPaletteStoneTypes
[23Dec2024 18:42:45.786] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/decoration/palettes/PaletteBlockPattern$PatternNameType
[23Dec2024 18:42:45.875] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/storage/loot/LootContext$EntityTarget
[23Dec2024 18:42:45.881] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/storage/loot/functions/CopyNameFunction$NameSource
[23Dec2024 18:42:45.918] [ForkJoinPool.commonPool-worker-1/INFO] [com.unlikepaladin.pfm.PaladinFurnitureMod/]: [Paladin's Furniture Update Check] Is up to date!
[23Dec2024 18:42:45.956] [modloading-worker-0/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class com/mojang/blaze3d/vertex/PoseStack for invalid dist DEDICATED_SERVER
[23Dec2024 18:42:46.008] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/kinetics/clock/CuckooClockBlockEntity$Animation
[23Dec2024 18:42:46.029] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting ichttt/mods/firstaid/FirstAidConfig$Server$VanillaHealthCalculationMode
[23Dec2024 18:42:46.029] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting ichttt/mods/firstaid/FirstAidConfig$Server$ArmorEnchantmentMode
[23Dec2024 18:42:46.032] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting ichttt/mods/firstaid/FirstAidConfig$Client$VanillaHealthbarMode
[23Dec2024 18:42:46.033] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting ichttt/mods/firstaid/FirstAidConfig$Client$OverlayMode
[23Dec2024 18:42:46.033] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting ichttt/mods/firstaid/FirstAidConfig$Client$Position
[23Dec2024 18:42:46.034] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting ichttt/mods/firstaid/FirstAidConfig$Client$TooltipMode
[23Dec2024 18:42:46.049] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/kinetics/belt/BeltBlockEntity$CasingType
[23Dec2024 18:42:46.057] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/latvian/mods/kubejs/util/RotationAxis
[23Dec2024 18:42:46.065] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/kinetics/mechanicalArm/ArmBlockEntity$Phase
[23Dec2024 18:42:46.084] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/saveddata/maps/MapDecoration$Type
[23Dec2024 18:42:46.085] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/almostreliable/lootjs/core/LootContextType
[23Dec2024 18:42:46.093] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/inventory/ClickAction
[23Dec2024 18:42:46.093] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/item/UseAnim
[23Dec2024 18:42:46.094] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting net/minecraft/world/level/ClipContext$Fluid
[23Dec2024 18:42:46.118] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/kinetics/deployer/DeployerBlockEntity$State
[23Dec2024 18:42:46.157] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/latvian/mods/kubejs/util/JSObjectType
[23Dec2024 18:42:46.159] [modloading-worker-0/INFO] [KubeJS Startup/]: example.js#5: Hello, World! (Loaded startup scripts)
[23Dec2024 18:42:46.162] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded script startup_scripts:example.js in 0.054 s
[23Dec2024 18:42:46.166] [modloading-worker-0/INFO] [KubeJS Startup/]: Loaded 1/1 KubeJS startup scripts in 0.467 s with 0 errors and 0 warnings
[23Dec2024 18:42:46.167] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting dev/latvian/mods/kubejs/event/EventResult$Type
[23Dec2024 18:42:46.172] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/logistics/depot/EjectorBlockEntity$State
[23Dec2024 18:42:46.203] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/content/trains/signal/SignalBlockEntity$OverlayState
[23Dec2024 18:42:46.211] [modloading-worker-0/INFO] [com.teampotato.redirector.Redirector/]: Redirecting com/simibubi/create/AllRecipeTypes
